"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Stone Imperial Stout","Russian Imperial Stout",1.095,1.022,9.59,95.92,41.92
"Chocolate Milk Stout","Sweet Stout",1.055,1.02,4.58,23.41,39.94
"Drunken Sibling Russian Empirial","Imperial Stout",1.114,1.031,10.8,32.36,50
"Tracies PB Milk Stout","Sweet Stout",1.067,1.022,5.93,43.41,36.05
"Bertus Milk Choc Stout","Sweet Stout",1.067,1.022,5.94,43.46,41.92
"Black Beaches","Foreign Extra Stout",20.6195,5.65059,8.33,52.36,50
"Fuckoffee","Russian Imperial Stout",1.107,1.025,12.11,47.81,47.12
"Milk Stout LH","Sweet Stout",1.072,1.022,6.58,25.79,41.59
"PivarkoGaravko","Sweet Stout",1.048,1.009,5.15,26.15,34.02
"Chocolate Reign","Sweet Stout",1.053,1.015,4.92,38.34,40
"Cinnamon Challenge","Imperial Stout",1.141,1.025,15.2,90.38,43.28
"Murph's stout","Irish Stout",1.04,1.008,4.24,44.63,29.5
"15B - Irish Stout","Irish Stout",1.041,1.008,4.27,37.49,27.49
"Schtaut","Dry Stout",1.045,1.011,4.46,40.29,37.76
"Bloomfield BBA","Imperial Stout",1.077,1.016,8,118.39,50
"Dry Stout 2.0","Irish Stout",1.049,1.011,4.95,16.17,28.68
"Sweet Stout","Sweet Stout",1.061,1.02,5.39,29.78,41.49
"#5 Peated Stout","Sweet Stout",1.057,1.015,5.55,39.66,38.69
"Milk O'Stout (D. Gates)","Sweet Stout",1.059,1.02,5.02,22.79,41.84
"LokoMofo","Imperial Stout",1.101,1.04,8.1,46.7,39.58
"Jule stout 2017","Russian Imperial Stout",1.097,1.024,9.57,64.59,50
"INOLVIDABLE ESCOCIA minima","Sweet Stout",1.075,1.022,6.85,44.22,30.55
"Nahle","Irish Stout",1.058,1.012,6.07,45.9,50
"Export Stout 1890","Foreign Extra Stout",1.074,1.02,7.02,49.26,50
"Awesome Recipe","Sweet Stout",1.048,1.012,4.78,20.99,36.32
"Short and Stout","Imperial Stout",1.076,1.019,7.5,87.49,48
"And Bob's Your Stout Uncle","Dry Stout",1.045,1.011,4.45,38.19,36.53
"Test rye stout","Sweet Stout",1.054,1.012,5.54,26.01,34.84
"BBA Imperial Stout #1","Imperial Stout",1.085,1.012,9.54,71.11,50
"Andes Mint Stout","Sweet Stout",1.059,1.02,5.12,31.82,36.85
"Zach's Milk Stout","Sweet Stout",1.067,1.026,5.34,40.43,50
"Bounty Bounty","Sweet Stout",20.4829,5.32689,8.42,0,36.19
"First Stout","Dry Stout",1.047,1.011,4.73,32.58,37.36
"FYT","Imperial Stout",1.125,1.031,12.23,0,50
"Chocolate Coffee Stout","Imperial Stout",1.081,1.019,8.09,57.3,50
"Smitty's No.13 ""Dry Stout""","Irish Stout",1.043,1.01,4.33,34.63,33.88
"Chocolate Cherry Oatmeal Stout","Irish Stout",1.047,1.013,4.53,20.78,27.17
"Imperial Stout","Russian Imperial Stout",1.089,1.024,8.51,56.31,46.34
"Damn Skippy - All Grain BIAB","Sweet Stout",1.054,1.012,5.4,31.48,31.69
"Hot! Hot!  Hot Chocolate!","Sweet Stout",1.095,1.033,8.14,56.71,50
"Mexican Chocolate Stout 2017","Russian Imperial Stout",1.118,1.03,11.66,97.46,50
"Peter Paul Pancake Imperial Stout","Imperial Stout",1.129,1.024,13.88,112.84,50
"2017 RIS","Imperial Stout",1.125,1.016,14.32,48.24,50
"Imperial Stout","Russian Imperial Stout",1.093,1.016,10.04,106.05,50
"BrewDog - Old World Russian Imperial","Russian Imperial Stout",1.084,1.02,8.42,92.74,39.3
"Stout Dry","Dry Stout",1.043,1.005,4.93,40.64,33.36
"CCVM-stout","Russian Imperial Stout",1.08,1.014,8.63,34.81,45.81
"RIS 2017","Imperial Stout",1.1,1.025,9.87,133.02,47.39
"Coffee stout","Sweet Stout",1.058,1.023,4.61,22.43,39.29
"Sills Loop Stout","Dry Stout",1.05,1.009,5.4,43.74,31.23
"Chocolate experiment","Imperial Stout",1.093,1.03,8.35,5.27,32.6
"Sight Binder","Russian Imperial Stout",1.113,1.023,11.7,103.36,50
"Irish stout","Dry Stout",1.044,1.01,4.49,43.48,36.27
"Erin's Delicious Mistake","Sweet Stout",1.05,1.012,4.92,30.01,37.13
"Time of Troubles","Imperial Stout",1.087,1.022,8.57,80.28,50
"Ment·s Stout","Irish Extra Stout",1.061,1.015,5.97,38.54,37.11
"Paper Cuts & Coconuts","Imperial Stout",1.104,1.04,8.35,70.55,38.02
"RIS #1","Imperial Stout",1.089,1.015,10.51,87.67,45.62
"Stouthawk","Russian Imperial Stout",1.081,1.019,8.19,45.71,50
"Imperial Stout(coffee cacao vanilla chili)...","Imperial Stout",1.098,1.024,9.72,46.13,45.98
"Awesome Recipe","Foreign Extra Stout",1.065,1.014,6.92,53.92,39.91
"Ale Satan!","Imperial Stout",1.096,1.024,9.41,54.34,50
"Big Dumb Stout","Russian Imperial Stout",1.101,1.023,10.22,90.98,50
"Raspberry Nightmare","Sweet Stout",1.063,1.014,6.47,62.22,50
"!!! Imperial Stout !!!","Imperial Stout",1.122,1.03,12,81.16,50
"Coffee Stout","Imperial Stout",1.081,1.016,8.59,47.37,44.3
"Russian Imp. Stout C 12-28-17","Russian Imperial Stout",1.094,1.024,9.28,97.3,50
"Choco Banana Split Wheat Stout","Sweet Stout",1.074,1.02,7.02,59.56,39.11
"Mutts Dry Stout","Irish Stout",1.043,1.01,4.37,39.08,3.58
"Bjereds JuleStout","Irish Extra Stout",1.057,1.016,5.33,53.24,27.46
"SantaRita","Dry Stout",1.055,1.014,5.46,30.6,15.27
"Candi Syrup Ris","Russian Imperial Stout",1.09,1.016,9.69,63.94,50
"Russian Imperial Stout","Russian Imperial Stout",1.094,1.022,9.42,0,50
"Black gold RIS","Russian Imperial Stout",23.807,6.39657,9.83,97.23,50
"Chads Stout Recipe","Irish Stout",1.064,1.017,6.08,35.79,25.33
"Birarzu Milk Stout","Sweet Stout",1.053,1.018,4.52,26.95,30.76
"Extra Stout","Foreign Extra Stout",1.09,1.023,8.83,27.34,47.52
"Chocolate Milk Stout","Irish Stout",1.06,1.016,5.77,35.9,40.33
"Rainy Day Coffee Stout","Dry Stout",1.069,1.016,6.87,60.75,43.8
"Barrel Aged Oatmeal Stout","Imperial Stout",1.096,1.022,9.73,77.14,50
"Mexican Chocolate Stout","Foreign Extra Stout",1.07,1.016,7.04,64.15,50
"Imperial Stout","Imperial Stout",1.086,1.019,8.74,102.45,35.37
"Imperial Pepper Stout","Russian Imperial Stout",1.099,1.016,10.91,115.2,50
"Milk Stout","Sweet Stout",1.06,1.022,4.98,25.14,39.75
"Stout","Imperial Stout",1.094,1.026,8.98,109.8,50
"TOKYO*","Russian Imperial Stout",32.2059,6.41436,15.04,187.24,50
"Pedal Haus Maple Milk Stout Clone","Sweet Stout",1.067,1.026,5.45,37.21,25.99
"The Upside Down Russian Imperial Stout 2017...","Imperial Stout",1.101,1.018,10.88,82.14,36.59
"The Balrog","Imperial Stout",1.154,1.024,17.08,100.48,50
"Wenlock Stout","Irish Stout",1.043,1.01,4.32,44.77,36.32
"Guinnish","Irish Stout",1.049,1.011,4.99,36.55,36.32
"Sir Kuzzleton Stout","Dry Stout",1.049,1.011,4.97,33,29.86
"ChillStout","Imperial Stout",19.8109,4.93787,8.23,57.65,30.92
"Chocolate Stout","Sweet Stout",1.08,1.028,6.87,36.44,34.37
"Oskuridad","Imperial Stout",1.099,1.025,9.73,68.4,40.68
"Russian Imperial Stout","Russian Imperial Stout",1.114,1.027,11.49,94.03,50
"Bakke Brygg Foreign Extra Stout 25 l","Foreign Extra Stout",1.07,1.018,6.92,55.72,40
"Rb22gc tone","Imperial Stout",1.087,1.023,8.4,59.81,39.26
"MAX's Coffee Stout","Russian Imperial Stout",1.076,1.016,7.86,63.39,50
"Joe's cookie monster stout","Sweet Stout",1.053,1.014,5.18,40.62,42.83
"DugBrew  Black Sun Stout 23 Litre","Sweet Stout",1.053,1.015,5.06,31.31,39.45
"Awesome Recipe","Sweet Stout",1.069,1.019,6.49,28.42,8.2
"From Russia With Love","Foreign Extra Stout",1.084,1.016,8.94,77.34,37.98
"Imperial Milk stout","Imperial Stout",1.121,1.036,11.13,89.38,46.13
"No Name","Imperial Stout",1.122,1.037,11.2,55.93,50
"Dog A!!!","Imperial Stout",1.122,1.026,14.44,73.92,50
"Stout Kar II","Dry Stout",1.058,1.014,5.7,40.97,50
"Imperial Stout","Russian Imperial Stout",1.099,1.025,9.81,83.72,50
"Bad oh Dear Stout","Imperial Stout",1.11,1.029,10.61,62.33,49.01
"Imperial Stout","Imperial Stout",1.093,1.024,9.08,33.76,40.26
"Grimole Stout 2017","Imperial Stout",1.09,1.024,8.77,45.41,50
"Bakke Brygg Double Stout 50 l","Russian Imperial Stout",1.078,1.018,7.87,53.63,50
"Dark Matter Club Brew 2017","Imperial Stout",1.111,1.018,12.31,159.42,50
"Mojo RISing","Russian Imperial Stout",1.101,1.019,10.72,81.97,38.74
"Milk Coffee Stout","Sweet Stout",1.06,1.018,5.49,36.06,37.63
"Japp","Sweet Stout",1.055,1.017,4.9,33.08,21.91
"Cinnamon Bun Stout","Sweet Stout",1.082,1.025,7.52,14.87,47.04
"John Imperial Stout","Russian Imperial Stout",1.14,1.029,14.49,50.65,50
"Stout","Dry Stout",1.104,1.026,10.27,0,44.17
"Whiskey Barrel Winter Warmer Stout","Russian Imperial Stout",1.088,1.021,8.75,56.95,50
"Moo-Tella Clone","Imperial Stout",1.108,1.041,8.71,69.52,50
"Bakke Brygg Imperial Stout 50 l","Russian Imperial Stout",1.096,1.023,9.61,71.26,50
"Super Stout","Irish Stout",1.061,1.015,6,27.73,50
"Bourbon Imperial Stoutness","Imperial Stout",1.112,1.026,11.3,40.88,50
"After Eight-Thirty","Sweet Stout",1.057,1.019,5,15.84,35.16
"Smitty's No.19 ""Imperial Stout""","Imperial Stout",1.085,1.021,8.34,94.19,34.88
"Just A Stout","Irish Stout",1.04,1.008,4.25,33.96,32.32
"Stocious Stout","Dry Stout",1.045,1.013,4.29,37.51,32.34
"Founders Kentucky Breakfast Stout","Imperial Stout",1.081,1.021,7.98,73.5,36.41
"Imperial Stout","Russian Imperial Stout",1.113,1.026,11.44,92.83,38.31
"Imp stout","Foreign Extra Stout",1.076,1.016,7.9,89.67,41.14
"Guinness++ Irish Extra Stout","Irish Extra Stout",1.081,1.027,7.08,43.54,50
"Base chocolat stout","Dry Stout",1.049,1.01,5.16,24.23,40.34
"Tropical Stout take 2","Tropical Stout",1.074,1.015,7.81,40.3,47.41
"Sore Hands Milk Stout","Irish Stout",16.5751,5.86026,5.88,18.87,41.45
"Eggnog Stout","Sweet Stout",1.082,1.027,7.23,54.96,40.69
"St Peters Stout Clone #1","Sweet Stout",1.05,1.012,5.03,18.78,35.83
"Mikkeller Milk Stout Clone","Sweet Stout",1.08,1.034,6.08,42.45,50
"Mentally Unstable Unicorn","Imperial Stout",1.093,1.026,8.76,74.81,49.46
"55 - Milk Stout","Sweet Stout",1.056,1.015,5.38,24.96,33.39
"Neil Blender","Imperial Stout",1.13,1.037,12.23,115.54,50
"RIP","Russian Imperial Stout",1.114,1.03,11.05,130.03,50
"Imperial Stout","Imperial Stout",1.056,1.014,5.51,0,5.33
"Irish Stout","Irish Extra Stout",1.059,1.014,5.91,27.94,32.46
"Coffee Stout","Irish Stout",1.059,1.014,5.96,31.48,28.2
"ChillStout","Russian Imperial Stout",1.092,1.02,9.39,57.81,42.82
"Affogato Clone","Imperial Stout",1.106,1.035,9.23,58.15,50
"Ten Fiddy OB Recipe","Imperial Stout",1.111,1.032,10.48,72.42,50
"Black Ginger Stout","Imperial Stout",1.069,1.013,7.3,16.27,50
"Lion Stout","Tropical Stout",1.071,1.016,7.21,31.98,39.76
"Bakke Brygg Kaffestout 50 L","Foreign Extra Stout",1.077,1.021,7.36,55.13,40
"Hot Vanilla Xena","Russian Imperial Stout",1.084,1.016,8.9,100.11,50
"Imperial Irish Cream Stout","Sweet Stout",1.097,1.032,8.62,66.6,50
"Voodoo by Tap35","Dry Stout",1.048,1.012,4.67,42.61,38.57
"Bakke Brygg Dry Stout 25 l","Dry Stout",1.044,1.01,4.46,36.85,30.58
"CrËme Br˚lÈe Torpor","Russian Imperial Stout",1.088,1.022,8.59,60.84,35.82
"Dry Irish Stout","Irish Extra Stout",1.062,1.015,6.06,36.87,39.84
"Black Tokyo Horizon","Russian Imperial Stout",1.152,1.019,17.46,89.27,50
"Stout","Foreign Extra Stout",1.059,1.011,6.24,24.48,31.19
"Au Lait","Sweet Stout",1.064,1.022,5.48,35.98,41.91
"Bakke Brygg Kaffestout 20 L","Foreign Extra Stout",1.077,1.022,7.32,55.38,48.57
"Musta Joulu","Dry Stout",1.073,1.015,7.57,30.15,50
"Imperial Stout","Russian Imperial Stout",1.099,1.016,11.02,68.74,39.21
"Guinness Draught clone","Irish Stout",1.044,1.012,4.21,36.13,38.86
"Saint Steven R. I. S. (7.5gal)","Russian Imperial Stout",1.125,1.031,12.23,96.45,50
"MAGNOLIAS MILK STOUT","Sweet Stout",1.049,1.016,4.37,57.71,31.87
"Bakke Brygg Dry Stout 50 l","Dry Stout",1.044,1.01,4.41,39.24,34.43
"Omnipollollollollollo","Russian Imperial Stout",1.112,1.031,10.63,40.47,50
"1st Stout","Sweet Stout",1.064,1.016,6.34,0,31.96
"Brewdog #173 - Bounty Hunter","Sweet Stout",1.061,1.015,5.95,20.88,50
"Ten Fiddy #1","Imperial Stout",1.11,1.031,10.39,80.64,50
"JACK-O'BLAST PUMPKIN STOUT","Foreign Extra Stout",1.078,1.016,8.13,64.1,37.01
"Ray Imperial Stout","Imperial Stout",1.086,1.019,8.79,61.54,50
"Oyster Stout-Test 1","Irish Extra Stout",1.067,1.019,6.36,35.04,34.03
"Extract Breakfast in Bled","Sweet Stout",1.062,1.017,5.98,41.9,32.05
"Chihuri","Sweet Stout",1.051,1.012,5.11,20.4,31.69
"Darkness' Irish Stout","Irish Stout",1.046,1.014,4.13,0,17.43
"Ten Fiddy #2","Imperial Stout",1.102,1.023,10.39,82.99,50
"Bube's Bulleit Barrel Stout","Imperial Stout",1.089,1.017,9.42,0,38.48
"Irish Stout","Irish Stout",1.054,1.012,5.43,37.77,50
"Right Hand Stout","Sweet Stout",1.069,1.016,6.89,21.94,40.99
"Nice Cream Stout","Sweet Stout",1.058,1.02,4.92,25.97,37.53
"Total Eclipse","Irish Stout",1.05,1.009,5.4,46.17,35.95
"Toasted Coconut Chocolate Sweet Stout","Sweet Stout",1.061,1.017,5.79,26.51,35.61
"Dark Matter","Imperial Stout",1.093,1.026,8.83,67.21,38.68
"German Chocolate Stout","Sweet Stout",1.061,1.013,6.3,25.74,34.96
"Russian imperial stout","Russian Imperial Stout",1.083,1.02,8.37,36.2,31.62
"Pratt dry stout","Dry Stout",9.75187,2.49722,3.84,18.07,30.53
"Dave's Brew Dark ale","Sweet Stout",1.044,1.004,5.21,23.81,50
"Irish Stout II.","Irish Extra Stout",1.057,1.014,5.64,39.6,39.18
"DRY STOUT","Dry Stout",1.041,1.008,4.37,38.88,42.84
"Strong Stout","Imperial Stout",1.084,1.019,8.63,64.1,33.58
"Black Forrest Cake Cake Cake","Imperial Stout",1.079,1.02,7.71,41.47,50
"S?ODKI MILK STA?T","Sweet Stout",16.258,5.38538,5.95,20.52,36.07
"Dark Lord Clone","Russian Imperial Stout",1.13,1.022,14.16,50.87,50
"RIS","Imperial Stout",1.102,1.019,10.82,101.37,46.45
"BBCO | Puzzles & Pagans","Russian Imperial Stout",1.117,1.029,11.47,82.36,50
"Coco & Coffe STOUT","Sweet Stout",1.059,1.015,5.73,12.23,26.82
"Coffee Imperial Stout","Russian Imperial Stout",1.11,1.031,10.37,54.46,50
"Kane Rally","Imperial Stout",1.077,1.021,7.33,67.3,48.05
"Chocolate Milk Stout","Sweet Stout",1.107,1.028,10.44,30.45,48.02
"Boa noite Cinderela!","Imperial Stout",1.085,1.017,8.9,69.38,33.93
"Vanilla Stout","Imperial Stout",1.086,1.02,8.76,88.13,41.07
"Russian Imperial Stout","Russian Imperial Stout",1.081,1.009,9.44,156.18,50
"Walnut Stout","Imperial Stout",1.095,1.016,10.45,55.97,50
"Double mash stout","Imperial Stout",1.101,1.028,9.58,41.85,37.8
"Vanilla Latte Stout","Sweet Stout",1.049,1.015,4.46,30.01,40.22
"Black Dog","Russian Imperial Stout",1.09,1.021,9.13,88.64,50
"Imperial Goat Milk","Imperial Stout",1.058,1.017,5.31,73.21,49.96
"Yankee Breakfast","Imperial Stout",1.101,1.015,11.25,68.37,44.35
"Fait of the Chocolate Vanilla Stout","Sweet Stout",1.08,1.019,8.07,71.69,50
"Vanilla Bourbon Imp stout","Imperial Stout",1.093,1.023,9.2,0,50
"Awesome Recipe","Imperial Stout",1.087,1.022,8.59,64.27,50
"Vanilla Stout","Sweet Stout",1.056,1.013,5.66,24.2,37.17
"Porter","Foreign Extra Stout",1.072,1.02,6.87,59.28,37.34
"Warming imperial stout","Imperial Stout",1.075,1.01,8.51,81.46,30.16
"Christmas Ale 17","Imperial Stout",1.085,1.021,8.38,85.33,50
"CsigÛ Kriszti·n MÈzeskal·cs","Foreign Extra Stout",13.7453,3.60597,5.46,19.62,32.38
"Imperial Gaytime Stout (IGS)","Imperial Stout",1.11,1.034,10.05,74.86,50
"Milk stout","Sweet Stout",12.6918,5.24117,4.02,23.08,23.66
"W i n t e r  ?  S t o u t","Sweet Stout",1.068,1.019,6.38,20.78,36.62
"Black Imperial Bastard  (Svarte Kreket )","Russian Imperial Stout",1.102,1.025,10.13,84.5,41.19
"Hel & Verdoemenis Clone","Russian Imperial Stout",1.094,1.022,9.37,82.56,50
"Mega Black House","Imperial Stout",1.097,1.024,9.59,78.44,50
"Bells Expedition Stout Clone","Imperial Stout",1.101,1.024,10.08,126.49,50
"Edzalaski Russian Stout","Russian Imperial Stout",1.096,1.023,9.53,65.21,50
"Left Hand Milk Stout Clone","Sweet Stout",1.069,1.019,6.54,23.45,43.22
"Orthodoxy","Russian Imperial Stout",1.112,1.038,9.62,78.13,50
"Imperial Coffee Stout","Imperial Stout",1.075,1.017,7.6,52.98,50
"Imperial stout","Russian Imperial Stout",1.101,1.026,9.84,106.33,50
"Malone's Irish Stout 2-25","Dry Stout",1.048,1.008,5.25,34.71,28.85
"Russian imp comp #2","Imperial Stout",1.107,1.019,11.51,77.33,38.14
"Cream Stout","Sweet Stout",1.057,1.016,5.32,28.69,32.02
"Imperial Stout","Russian Imperial Stout",1.088,1.022,8.64,66.78,50
"Dry Stout","Irish Stout",1.045,1.01,4.5,39.21,36.41
"Biscochito Stout","Sweet Stout",1.051,1.019,4.16,31.48,50
"11/10 Chocolate & Vanilla Milk Stout","Sweet Stout",1.058,1.021,4.94,30.61,50
"Competition Irish Stout","Irish Stout",1.045,1.012,4.33,16.05,29.4
"Sweet Stout","Sweet Stout",1.051,1.012,5.11,31.48,37.36
"Stout 69","Imperial Stout",1.1,1.025,10.95,63.96,50
"Chocolate Raspberry Stout","Sweet Stout",1.059,1.021,4.93,29.38,39.88
"Uranus","Russian Imperial Stout",1.098,1.017,10.69,90.14,50
"Imperial Stout","Russian Imperial Stout",1.092,1.027,8.51,151.15,50
"Coffee Stout","Sweet Stout",1.053,1.014,5.22,27.49,38.11
"Silent Man of the Night ( Russian Vanilla Oa...","Russian Imperial Stout",1.087,1.026,7.96,76.04,36.83
"'Choccy Star' Milk Stout","Sweet Stout",1.061,1.017,5.85,31.54,38.11
"MFogato","Imperial Stout",1.124,1.017,13.98,70.73,50
"Snowflake Stout","Imperial Stout",1.092,1.023,9.05,44.12,50
"Ursa Major","Russian Imperial Stout",1.081,1.02,7.96,38.52,39.48
"Coffee Stout","Imperial Stout",1.075,1.011,8.48,45.84,50
"Vanilla latte sweet stout","Sweet Stout",1.058,1.02,5.01,35.91,34.92
"Chocolate MIlk Stout","Sweet Stout",1.052,1.012,5.16,30.84,44.71
"Espresso Stout","Dry Stout",1.061,1.016,5.8,0,32.74
"Tsar Bomba","Russian Imperial Stout",1.113,1.04,9.54,70.57,34.61
"AG14 Russian Stout","Russian Imperial Stout",1.075,1.017,7.62,66.31,36.55
"Historic Oatmeal Stout Porter","Foreign Extra Stout",1.075,1.018,7.51,64.5,39.13
"Luck of the Irish Stout","Irish Stout",1.096,1.025,9.39,39.42,42.03
"Armata","Russian Imperial Stout",1.155,1.022,17.44,87.74,50
"Irish Extra 110L","Irish Extra Stout",1.06,1.013,6.11,37.27,41.55
"XocaMaybe Ver2","Sweet Stout",1.085,1.025,8.44,55.12,38.79
"Ode To Fremont Dark Star - Coffee Edition...","Imperial Stout",1.112,1.029,10.9,52.67,48.93
"Classic Stout","Dry Stout",1.045,1.011,4.43,30.22,34.73
"Stoutie (Stout + Tea) w/ Sorachi Ace","Russian Imperial Stout",1.088,1.023,8.57,34.04,46.88
"Wimperial Stout","Imperial Stout",1.075,1.021,7.12,81.55,29.12
"Black Anchor Stout","Tropical Stout",1.05,1.012,4.89,38.41,49.71
"Tropical Stout","Foreign Extra Stout",1.065,1.02,5.91,90.74,27.31
"Takomo Oatmeal Milk Stout II","Sweet Stout",1.064,1.022,5.48,21.73,37.51
"Coco Loco","Sweet Stout",1.042,1.014,3.65,24.37,22.52
"Knusern","Imperial Stout",1.125,1.021,13.7,93.5,50
"Ozarks Community Brew","Imperial Stout",1.083,1.019,8.32,69.91,40.17
"Coco Nuts","Russian Imperial Stout",1.088,1.026,8.11,33.5,50
"Chocolate cherry milk stout","Sweet Stout",1.063,1.013,6.54,21.93,44.5
"Svart som Natten 2017","Russian Imperial Stout",1.106,1.028,11.46,71.6,50
"Imp Coffee stout","Imperial Stout",1.094,1.022,9.48,103.89,40.88
"Sweet stout","Irish Extra Stout",12.8953,4.60352,4.47,42.94,38.19
"Irish Stout","Irish Stout",1.043,1.01,4.39,35.23,35.61
"Stout","Foreign Extra Stout",1.09,1.02,9.28,48.41,33.98
"Randy's Irish Extra Stout","Irish Extra Stout",1.059,1.014,5.93,46.72,37.26
"77 Spiced Imperial Stout Spanning & Sensatie...","Russian Imperial Stout",1.071,1.012,7.71,80.47,44.28
"The Milkman's tits","Sweet Stout",1.07,1.018,6.82,38.25,40.24
"Hackneyed & Pedestrian Stock Ale","Dry Stout",1.047,1.012,4.59,38.13,27.51
"Slapped by the Dingus","Imperial Stout",1.131,1.024,14.04,62.17,50
"Weatherford County Coffee Stout (Light)","Imperial Stout",1.102,1.026,11.21,51.05,37.42
"Let Stout 2018","Irish Stout",1.05,1.012,4.93,37.27,24.68
"Ven?ac DRY STOUT","Irish Stout",1.046,1.01,4.64,32.03,50
"M¯rk(ere) Materie","Imperial Stout",1.09,1.017,10.43,130.89,28.63
"Black rye stout","Imperial Stout",1.083,1.021,8.21,69.71,40.21
"Beerardelli Chocolate Stout w/Raspberries...","Imperial Stout",1.09,1.021,9.01,69.23,50
"Waco Kid","Russian Imperial Stout",1.072,1.018,7.04,66.61,50
"## 09 Russian Imperial Stout - 3 gallon","Imperial Stout",1.072,1.017,7.15,93.72,29.83
"Imperial stout","Imperial Stout",1.082,1.021,7.96,59.94,37.95
"Dry Stout","Dry Stout",1.043,1.011,4.25,33.59,32.17
"CocoaNut Milk Stout","Sweet Stout",1.065,1.022,5.73,23.52,41.93
"Irish Whiskey Stout","Irish Stout",1.059,1.015,5.76,51.7,43.43
"Busser's Dark Ale","Sweet Stout",1.059,1.013,5.94,34.95,36.62
"RIBS5  Uninfected","Russian Imperial Stout",1.087,1.022,9.29,73.95,42.49
"Hornet chocolate coffee stout","Russian Imperial Stout",1.081,1.012,9.03,122.92,37.37
"Tangerine Vanilla Belgian Milk Stout","Sweet Stout",1.071,1.019,6.85,47.35,44.86
"Goose Island Sweet Porter Extract Kit","Irish Stout",1.082,1.027,7.24,23.97,40.03
"Dry Irish Stout","Dry Stout",1.046,1.011,4.63,34.24,38.75
"Aldheardt Collab 1","Russian Imperial Stout",1.121,1.03,11.88,56.8,50
"Vanilla Shake","Imperial Stout",1.137,1.03,14,65.5,50
"Igor","Russian Imperial Stout",1.099,1.023,9.95,67.24,50
"Guinness clone 13L","Dry Stout",10.6764,1.87662,4.66,40.51,37.35
"Russian Imperial Stout (Bible)","Russian Imperial Stout",1.081,1.022,7.7,75.96,40.47
"Janglez Imp Stout","Imperial Stout",1.084,1.019,8.54,63.4,39.79
"Jamie's & Rob's Irish Stout","Irish Stout",1.052,1.013,5.09,57.71,38.52
"Dry Irish Stout Kit 2018","Irish Stout",1.044,1.011,4.36,47.63,28.04
"Scratch batch 1 imperial stout","Russian Imperial Stout",1.096,1.024,9.44,0,40.09
"RIS","Russian Imperial Stout",24.6253,4.51729,11.31,88.38,50
"I'm Stoutta Here","Imperial Stout",1.089,1.022,8.73,0,39.19
"Peanut butter stout","Sweet Stout",1.06,1.02,5.3,16.07,38.97
"Awesome Recipe","Dry Stout",1.041,1.01,4.04,0,50
"Milk Stout","Foreign Extra Stout",1.056,1.015,5.38,28.51,34.8
"Awesome Recipe","Russian Imperial Stout",23.5048,4.62845,10.58,89.66,50
"New RIS recipe","Imperial Stout",1.108,1.025,10.89,123.85,50
"The Imperialists Cappucino","Imperial Stout",1.084,1.023,8.02,61.51,37.68
"Next ris","Imperial Stout",1.074,1.017,7.57,0,22.44
"2015 - 4/26 - Sherlock's Sweet Stout","Sweet Stout",1.061,1.021,5.24,28.8,36.36
"Coffee Vanilla Coca Imperial Stout","Russian Imperial Stout",1.105,1.028,10.02,123.56,50
"Tropical Stout","Tropical Stout",1.062,1.013,6.37,47.43,38.63
"FESes Are Cool","Foreign Extra Stout",1.073,1.017,7.29,78.43,36.93
"Ten Fiddy","Imperial Stout",1.124,1.026,12.83,86.03,50
"B&W's Milk Stout (Mk IV)","Sweet Stout",1.057,1.022,4.51,24.19,38.33
"Sweet Stout","Sweet Stout",1.067,1.027,5.22,44.73,47.12
"OOchi Goochi Xmas Stout","Sweet Stout",1.074,1.015,7.78,38.06,50
"Dark Crystal Chocolate Cherry Porter","Dry Stout",1.034,1.009,3.35,0,36.97
"Black Wizard 3","Imperial Stout",1.096,1.022,10.69,100.12,49.95
"Salted carmel chocolate","Sweet Stout",1.052,1.01,5.58,31.45,36.73
"Chocolate Coffee Stout","Russian Imperial Stout",1.106,1.025,10.6,64.74,50
"2017 Barrel Aged Stout","Imperial Stout",1.106,1.023,10.86,111.84,50
"Imperial Oatmeal Stout","Imperial Stout",1.112,1.036,10.04,59.65,50
